bath,balcony,price,total_sqft_int,bhk,location_Bhaktapur,location_Kathmandu,location_Lalitpur,availability_Apr,availability_Aug,availability_Dec,availability_Feb,availability_Jan,availability_Jul,availability_Jun,availability_May,availability_Nov,availability_Oct,availability_Ready To Move,availability_Sep,availability_This Month
1.0,0,41.6,635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,200.0,1500,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,238.4,1914,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,0,134.864,1532,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,3,168.0,1680,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,136.0,1610,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,240.0,2400,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,63.68,690,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1,104.0,1198,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,144.0,1656,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2,152.0,1200,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,164.8,1689,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2,88.0,934,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,217.6,2197,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1,147.408,1678,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,104.0,1125,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,108.8,1190,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,3,116.8,1355,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,193.6,2200,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,0,110.4,1200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,0,120.0,1500,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,92.8,1100,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,120.0,1500,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,144.0,1255,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,116.8,1237,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,125.84,1430,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,161.6,1650,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,112.0,1190,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,296.0,2690,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,244.8,2254,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2.0,1,123.2,1173,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,1,109.44,1200,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,132.192,1047,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,160.0,1260,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,216.0,1830,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,139.2,1450,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,145.008,1710,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,2,185.6,1660,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,128.0,1549,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,102.4,1012,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,144.0,1800,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,206.4,1949,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,448.0,3200,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,128.0,1240,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,240.0,1569,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,232.0,2000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,136.0,1560,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,248.0,1850,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,176.0,1831,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,0,132.8,1500,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,0,27.04,360,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,113.488,1140,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,3,192.0,1862,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,320.0,2700,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,184.0,1716,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,51.2,638,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,184.0,1490,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,128.0,1200,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,136.0,1539,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,192.0,1740,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,233.6,1724,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,2,120.0,1450,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,182.4,1682,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,127.28,1200,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,240.0,2520,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,115.2,1350,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,126.4,1490,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,177.6,1520,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,120.0,1200,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,103.968,1175,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,60.8,907,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,112.0,1230,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,120.0,1350,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,128.0,1480,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,3,136.0,1590,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,120.0,1181,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,3,316.8,2790,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,1,96.0,1000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,176.0,1570,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,208.0,2000,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,283.2,2120,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,184.0,1320,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,127.68,1596,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,126.4,1175,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,3,103.2,1136,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,88.0,914,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,154.416,1485,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,1,256.0,2000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,152.0,1800,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,156.8,1933,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,2,168.0,1777,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,136.0,1339,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,99.2,1163,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3,280.0,2600,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,200.0,1900,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,91.2,705,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1,96.0,1089,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,76.8,880,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,120.768,1480,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1,160.0,1200,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,238.4,2225,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,91.2,1022,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,116.8,1275,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,144.0,1000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,192.0,1300,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,176.0,1713,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1,79.2,790,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,131.2,1250,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,240.0,1877,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,240.0,1649,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,115.2,1171,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,118.4,1232,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1,43.2,525,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,1,188.8,1593,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,1,160.0,1890,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,156.8,1250,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4.0,2,256.0,2072,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,44.0,525,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,168.0,2000,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,112.0,1205,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,158.4,1200,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,120.0,1395,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,187.2,1645,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,0,560.0,5720,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,166.4,1500,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,217.6,2047,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,64.0,605,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,99.2,1007,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,96.0,992,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,112.0,1229,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,140.8,1412,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,100.8,1190,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,104.0,1240,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,177.6,1700,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,0,78.4,900,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,136.0,1540,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,176.0,1665,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,200.0,1693,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,120.0,1200,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,125.12,1173,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,144.0,1025,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,3,208.0,1740,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,37.6,552,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,113.6,1240,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,120.0,1200,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,880.0,6136,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,384.0,3000,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,113.04,1000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,147.2,1490,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,304.0,2500,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,120.0,1216,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,25.6,450,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,88.8,1050,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,152.0,1614,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,104.0,1240,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,128.0,1599,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,104.8,860,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,140.8,1595,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,163.2,1350,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,136.0,1457,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,216.0,1685,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,48.0,500,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,1,144.0,1560,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,124.8,1351,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,184.0,1255,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,104.0,1099,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,112.0,1200,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2,136.0,1650,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,99.2,834,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,121.6,1200,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,144.0,1430,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,416.0,2750,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,168.0,1650,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,96.0,1030,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6.0,3,280.0,1950,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,288.0,2400,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,110.0,1250,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,280.0,2075,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,110.4,1280,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,104.0,1250,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,0,141.12,1700,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,2,208.0,2023,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,265.6,1804,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,240.0,2215,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,88.0,984,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,1,96.0,1140,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,128.0,1570,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,157.088,1533,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,3,144.0,1540,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,109.744,1040,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7.0,0,256.0,2300,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,92.8,1019,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,204.8,1756,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,240.0,1700,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,115.2,1440,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,262.4,1970,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1,97.6,1040,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1,107.2,1300,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,118.896,1425,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2,400.0,3200,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,2,320.0,2100,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,144.0,1620,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,115.2,1374,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,120.0,1210,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,56.456,784,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,112.0,1205,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,144.0,1500,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,2,147.2,1636,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,144.0,1452,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,41.6,375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,0,384.0,2850,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,160.0,1800,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,88.0,1020,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6.0,3,600.0,5100,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,121.6,1417,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,140.8,1492,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,200.0,1847,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,130.4,1253,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,158.256,1565,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,64.0,825,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,177.6,1634,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,3,125.6,1295,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,92.16,840,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,99.2,1000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,91.2,705,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3,680.0,5000,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,166.4,1991,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,144.0,1779,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,220.8,2000,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,148.8,1614,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,235.2,2600,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,108.8,1215,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,96.0,1120,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,232.0,1984,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,315.2,2425,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,155.2,1655,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,22.4,500,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,1,109.408,1200,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,1,153.6,1196,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,80.0,927,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,166.4,1333,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,28.8,600,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4.0,1,320.0,2800,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,112.0,1250,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,187.2,1645,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,3,124.8,1400,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,148.8,1503,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,550.4,4408,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2,280.0,1962,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,227.2,1760,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,160.0,1568,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9.0,3,384.0,3600,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,56.0,600,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,88.0,1010,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,190.4,1718,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,92.8,933,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,288.0,2500,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,49.344,694,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2,96.0,850,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,288.0,1900,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,140.8,1600,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,280.0,2700,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,144.0,1600,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,164.8,1338,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,160.0,1280,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,3,408.0,3565,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,120.0,1500,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,172.8,1345,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,392.0,3600,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,124.144,1466,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,2,184.0,1610,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,196.8,1996,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,3,280.0,1835,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,1,416.0,3596,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,43.8,693,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,62.4,775,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,24.0,425,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,152.0,1650,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,96.0,1115,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,132.8,1571,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0,112.0,900,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,128.0,1550,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,235.2,2099,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,139.2,1232,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,2,192.0,2159,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,54.4,510,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,152.0,1601,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,416.0,2700,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,89.6,940,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,232.0,2340,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,129.6,1200,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,144.528,1267,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3,296.0,2439,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,120.0,1100,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,2,280.0,2500,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
